Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,Unnamed: 7,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
NSE,20077,1,INTENTECH,INTENTECH-BE,BE,0.01,,Intense Technologies Limited,BE,23-MAR-2017,2,1,INE781A01025,2
NSE,5926,1,INTELLECT,INTELLECT-EQ,EQ,0.05,,Intellect Design Arena Limited,EQ,18-DEC-2014,5,1,INE306R01017,5
NSE,13734,1,INSPIRISYS,INSPIRISYS-BE,BE,0.01,,Inspirisys Solutions Limited,BE,30-OCT-2006,10,1,INE020G01017,10
NSE,14657,1,INSECTICID,INSECTICID-EQ,EQ,0.05,,Insecticides (India) Limited,EQ,30-MAY-2007,10,1,INE070I01018,10
NSE,7852,1,INOXWIND,INOXWIND-EQ,EQ,0.01,,Inox Wind Limited,EQ,09-APR-2015,10,1,INE066P01011,10
NSE,20607,1,INOXINDIA,INOXINDIA-EQ,EQ,0.05,,INOX India Limited,EQ,21-DEC-2023,2,1,INE616N01034,2
NSE,12188,1,INOXGREEN,INOXGREEN-EQ,EQ,0.01,,Inox Green Energy Services Limited,EQ,23-NOV-2022,10,1,INE510W01014,10
NSE,21062,1,INNOVACAP,INNOVACAP-EQ,EQ,0.05,,Innova Captab Limited,EQ,29-DEC-2023,10,1,INE0DUT01020,10
NSE,1597,1,INGERRAND,INGERRAND-EQ,EQ,0.05,,Ingersoll Rand (India) Limited,EQ,15-APR-1999,10,1,INE177A01018,10
NSE,1594,1,INFY,INFY-EQ,EQ,0.05,,Infosys Limited,EQ,08-FEB-1995,5,1,INE009A01021,5
NSE,13694,1,INFOMEDIA,INFOMEDIA-BE,BE,0.01,,Infomedia Press Limited,BE,12-OCT-2006,10,1,INE669A01022,10
NSE,11027,1,INFOBEAN,INFOBEAN-EQ,EQ,0.05,,InfoBeans Technologies Limited,EQ,15-JUL-2019,10,1,INE344S01016,10
NSE,16249,1,INFIBEAM,INFIBEAM-EQ,EQ,0.01,,Infibeam Avenues Limited,EQ,04-APR-2016,1,1,INE483S01020,1
NSE,29135,1,INDUSTOWER,INDUSTOWER-EQ,EQ,0.05,,Indus Towers Limited,EQ,28-DEC-2012,10,1,INE121J01017,10
NSE,5258,1,INDUSINDBK,INDUSINDBK-EQ,EQ,0.05,,IndusInd Bank Limited,EQ,28-JAN-1998,10,1,INE095A01012,10
NSE,21957,1,INDTERRAIN,INDTERRAIN-EQ,EQ,0.01,,Indian Terrain Fashions Limited,EQ,11-MAR-2011,2,1,INE611L01021,2
NSE,11602,1,INDSWFTLTD,INDSWFTLTD-EQ,EQ,0.01,,Ind-Swift Limited,EQ,18-OCT-2004,2,1,INE788B01028,2
NSE,8706,1,INDSWFTLAB,INDSWFTLAB-BE,BE,0.01,,Ind-Swift Laboratories Limited,BE,02-JUL-1997,10,1,INE915B01019,10
NSE,4751,1,INDRAMEDCO,INDRAMEDCO-EQ,EQ,0.05,,Indraprastha Medical Corporation Limited,EQ,17-APR-1997,10,1,INE681B01017,10
NSE,14956,1,INDOWIND,INDOWIND-BE,BE,0.01,,Indowind Energy Limited,BE,14-SEP-2007,10,1,INE227G01018,10
NSE,25612,1,INDOTHAI,INDOTHAI-BE,BE,0.05,,Indo Thai Securities Limited,BE,02-NOV-2011,10,1,INE337M01013,10
NSE,13278,1,INDOTECH,INDOTECH-BE,BE,0.05,,Indo Tech Transformers Limited,BE,16-MAR-2006,10,1,INE332H01014,10
NSE,3088,1,INDOSTAR,INDOSTAR-EQ,EQ,0.05,,IndoStar Capital Finance Limited,EQ,21-MAY-2018,10,1,INE896L01010,10
NSE,10993,1,INDORAMA,INDORAMA-EQ,EQ,0.01,,Indo Rama Synthetics (India) Limited,EQ,20-JUN-2003,10,1,INE156A01020,10
NSE,11677,1,INDOCO,INDOCO-EQ,EQ,0.05,,Indoco Remedies Limited,EQ,14-JAN-2005,2,1,INE873D01024,2
NSE,8614,1,INDOBORAX,INDOBORAX-EQ,EQ,0.01,,Indo Borax & Chemicals Limited,EQ,29-MAR-2022,1,1,INE803D01021,1
NSE,9116,1,INDOAMIN,INDOAMIN-EQ,EQ,0.01,,Indo Amines Limited,EQ,29-APR-2022,5,1,INE760F01028,5
NSE,4747,1,INDNIPPON,INDNIPPON-EQ,EQ,0.05,,India Nippon Electricals Limited,EQ,07-MAY-1997,5,1,INE092B01025,5
NSE,2048,1,INDIGOPNTS,INDIGOPNTS-EQ,EQ,0.05,,Indigo Paints Limited,EQ,02-FEB-2021,10,1,INE09VQ01012,10
NSE,11195,1,INDIGO,INDIGO-EQ,EQ,0.05,,InterGlobe Aviation Limited,EQ,10-NOV-2015,10,1,INE646L01027,10
NSE,20556,1,INDIASHLTR,INDIASHLTR-EQ,EQ,0.05,,India Shelter Finance Corporation Limited,EQ,20-DEC-2023,5,1,INE922K01024,5
NSE,1530,1,INDIANHUME,INDIANHUME-EQ,EQ,0.05,,Indian Hume Pipe Company Limited,EQ,30-AUG-1995,2,1,INE323C01030,2
NSE,4422,1,INDIANCARD,INDIANCARD-EQ,EQ,0.05,,Indian Card Clothing Company Limited,EQ,08-JAN-1997,10,1,INE061A01014,10
NSE,14309,1,INDIANB,INDIANB-EQ,EQ,0.05,,Indian Bank,EQ,01-MAR-2007,10,1,INE562A01011,10
NSE,10726,1,INDIAMART,INDIAMART-EQ,EQ,0.05,,Indiamart Intermesh Limited,EQ,04-JUL-2019,10,1,INE933S01016,10
NSE,1521,1,INDIAGLYCO,INDIAGLYCO-EQ,EQ,0.05,,India Glycols Limited,EQ,01-JUL-2005,10,1,INE560A01015,10
NSE,1515,1,INDIACEM,INDIACEM-EQ,EQ,0.05,,The India Cements Limited,EQ,31-MAY-2000,10,1,INE383A01012,10
NSE,1512,1,INDHOTEL,INDHOTEL-EQ,EQ,0.05,,The Indian Hotels Company Limited,EQ,03-JUL-1996,1,1,INE053A01029,1
NSE,23693,1,INDGN,INDGN-EQ,EQ,0.05,,Indegene Limited,EQ,13-MAY-2024,2,1,INE065X01017,2
NSE,16933,1,INDBANK,INDBANK-EQ,EQ,0.01,,Indbank Merchant Banking Services Limited,EQ,08-OCT-2008,10,1,INE841B01017,10
NSE,17511,1,INCREDIBLE,INCREDIBLE-BE,BE,0.01,,INCREDIBLE INDUSTRIES LIMITED,BE,01-JUL-2016,10,1,INE452L01012,10
NSE,11684,1,IMPEXFERRO,IMPEXFERRO-BE,BE,0.01,,Impex Ferro Tech Limited,BE,03-FEB-2005,10,1,INE691G01015,10
NSE,12009,1,IMPAL,IMPAL-EQ,EQ,0.05,,India Motor Parts and Accessories Limited,EQ,07-OCT-2005,10,1,INE547E01014,10
NSE,19235,1,IMFA,IMFA-EQ,EQ,0.05,,Indian Metals & Ferro Alloys Limited,EQ,23-JUL-2010,10,1,INE919H01018,10
NSE,7672,1,IMAGICAA,IMAGICAA-EQ,EQ,0.01,,Imagicaaworld Entertainment Limited,EQ,06-APR-2015,10,1,INE172N01012,10
NSE,9381,1,IL&FSTRANS,IL&FSTRANS-BZ,BZ,0.01,,IL&FS Transportation Networks Limited,BZ,30-MAR-2010,10,1,INE975G01012,10
NSE,9380,1,IL&FSENGG,IL&FSENGG-BZ,BZ,0.01,,IL&FS Engineering and Construction Company Limited,BZ,25-OCT-2007,10,1,INE369I01014,10
NSE,16822,1,IKIO,IKIO-EQ,EQ,0.05,,IKIO Lighting Limited,EQ,16-JUN-2023,10,1,INE0LOJ01019,10
NSE,19529,1,IITL,IITL-BE,BE,0.05,,Industrial Investment Trust Limited,BE,17-AUG-2010,10,1,INE886A01014,10
NSE,13072,1,IIFLSEC,IIFLSEC-EQ,EQ,0.05,,IIFL Securities Limited,EQ,20-SEP-2019,2,1,INE489L01022,2
NSE,11809,1,IIFL,IIFL-EQ,EQ,0.05,,IIFL Finance Limited,EQ,17-MAY-2005,2,1,INE530B01024,2
NSE,14086,1,IGPL,IGPL-EQ,EQ,0.05,,IG Petrochemicals Limited,EQ,29-JAN-2007,10,1,INE204A01010,10
NSE,11262,1,IGL,IGL-EQ,EQ,0.05,,Indraprastha Gas Limited,EQ,26-DEC-2003,2,1,INE203G01027,2
NSE,634,1,IGARASHI,IGARASHI-EQ,EQ,0.05,,Igarashi Motors India Limited,EQ,09-OCT-2003,10,1,INE188B01013,10
NSE,436,1,IFGLEXPOR,IFGLEXPOR-EQ,EQ,0.05,,IFGL Refractories Limited,EQ,14-NOV-2017,10,1,INE133Y01011,10
NSE,1491,1,IFCI,IFCI-EQ,EQ,0.01,,IFCI Limited,EQ,26-APR-1995,10,1,INE039A01010,10
NSE,1485,1,IFBIND,IFBIND-EQ,EQ,0.05,,IFB Industries Limited,EQ,29-MAR-1995,10,1,INE559A01017,10
NSE,9300,1,IFBAGRO,IFBAGRO-BE,BE,0.05,,IFB Agro Industries Limited,BE,03-APR-1996,10,1,INE076C01018,10
NSE,220,1,IEX,IEX-EQ,EQ,0.01,,Indian Energy Exchange Limited,EQ,23-OCT-2017,1,1,INE022Q01020,1
NSE,13307,1,IEL,IEL-BE,BE,0.01,,Indiabulls Enterprises Limited,BE,27-DEC-2022,2,1,INE059901020,2
NSE,11184,1,IDFCFIRSTB,IDFCFIRSTB-EQ,EQ,0.01,,IDFC First Bank Limited,EQ,06-NOV-2015,10,1,INE092T01019,10
NSE,11957,1,IDFC,IDFC-EQ,EQ,0.01,,IDFC Limited,EQ,12-AUG-2005,10,1,INE043D01016,10
NSE,17140,1,IDEAFORGE,IDEAFORGE-EQ,EQ,0.05,,Ideaforge Technology Limited,EQ,07-JUL-2023,10,1,INE349Y01013,10
NSE,14366,1,IDEA,IDEA-EQ,EQ,0.01,,Vodafone Idea Limited,EQ,09-MAR-2007,10,1,INE669E01016,10
NSE,1476,1,IDBI,IDBI-EQ,EQ,0.01,,IDBI Bank Limited,EQ,20-SEP-1995,10,1,INE008A01015,10
NSE,14523,1,ICRA,ICRA-EQ,EQ,0.05,,ICRA Limited,EQ,13-APR-2007,10,1,INE725G01011,10
NSE,11987,1,ICIL,ICIL-EQ,EQ,0.05,,Indo Count Industries Limited,EQ,12-SEP-2005,2,1,INE483B01026,2
NSE,18652,1,ICICIPRULI,ICICIPRULI-EQ,EQ,0.05,,ICICI Prudential Life Insurance Company Limited,EQ,29-SEP-2016,10,1,INE726G01019,10
NSE,21770,1,ICICIGI,ICICIGI-EQ,EQ,0.05,,ICICI Lombard General Insurance Company Limited,EQ,27-SEP-2017,10,1,INE765G01017,10
NSE,4963,1,ICICIBANK,ICICIBANK-EQ,EQ,0.05,,ICICI Bank Limited,EQ,17-SEP-1997,2,1,INE090A01021,2
NSE,489,1,ICEMAKE,ICEMAKE-EQ,EQ,0.05,,Ice Make Refrigeration Limited,EQ,12-OCT-2020,10,1,INE520Y01019,10
NSE,9610,1,ICDSLTD,ICDSLTD-BE,BE,0.01,,ICDS Limited,BE,17-NOV-1999,10,1,INE613B01010,10
NSE,12814,1,HYBRIDFIN,HYBRIDFIN-BE,BE,0.01,,Hybrid Financial Services Limited,BE,05-DEC-2022,5,1,INE965B01022,5
NSE,2562,1,HUHTAMAKI,HUHTAMAKI-EQ,EQ,0.05,,Huhtamaki India Limited,EQ,01-OCT-2004,2,1,INE275B01026,2
NSE,20825,1,HUDCO,HUDCO-EQ,EQ,0.05,,Housing & Urban Development Corporation Limited,EQ,19-MAY-2017,10,1,INE031A01017,10
NSE,14207,1,HUBTOWN,HUBTOWN-BE,BE,0.05,,Hubtown Limited,BE,07-FEB-2007,10,1,INE703H01016,10
NSE,11979,1,HTMEDIA,HTMEDIA-EQ,EQ,0.01,,HT Media Limited,EQ,01-SEP-2005,2,1,INE501G01024,2
NSE,14334,1,HSCL,HSCL-EQ,EQ,0.05,,Himadri Speciality Chemical Limited,EQ,02-MAR-2007,1,1,INE019C01026,1
NSE,18679,1,HPL,HPL-EQ,EQ,0.05,,HPL Electric & Power Limited,EQ,04-OCT-2016,10,1,INE495S01016,10
NSE,11796,1,HPIL,HPIL-EQ,EQ,0.01,,Hindprakash Industries Limited,EQ,07-NOV-2022,10,1,INE05X901010,10
NSE,7376,1,HPAL,HPAL-EQ,EQ,0.01,,HP Adhesives Limited,EQ,27-DEC-2021,2,1,INE0GSL01024,2
NSE,13595,1,HOVS,HOVS-BE,BE,0.01,,HOV Services Limited,BE,27-SEP-2006,10,1,INE596H01014,10
NSE,3138,1,HONDAPOWER,HONDAPOWER-EQ,EQ,0.05,,Honda India Power Products Limited,EQ,01-APR-2003,10,1,INE634A01018,10
NSE,3417,1,HONAUT,HONAUT-EQ,EQ,0.05,,Honeywell Automation India Limited,EQ,18-JUL-2003,10,1,INE671A01010,10
NSE,19813,1,HONASA,HONASA-EQ,EQ,0.05,,Honasa Consumer Limited,EQ,07-NOV-2023,10,1,INE0J5401028,10
NSE,2056,1,HOMEFIRST,HOMEFIRST-EQ,EQ,0.05,,Home First Finance Company India Limited,EQ,03-FEB-2021,2,1,INE481N01025,2
NSE,12173,1,HNDFDS,HNDFDS-EQ,EQ,0.05,,Hindustan Foods Limited,EQ,06-JUN-2023,2,1,INE254N01026,2
NSE,19211,1,HMVL,HMVL-EQ,EQ,0.01,,Hindustan Media Ventures Limited,EQ,21-JUL-2010,10,1,INE871K01015,10
NSE,19698,1,HMT,HMT-BZ,BZ,0.01,,HMT Limited,BZ,29-AUG-2003,10,1,INE262A01018,10
NSE,17053,1,HMAAGRO,HMAAGRO-EQ,EQ,0.01,,HMA Agro Industries Limited,EQ,04-JUL-2023,1,1,INE0ECP01024,1
NSE,1448,1,HLVLTD,HLVLTD-EQ,EQ,0.01,,HLV LIMITED,EQ,19-JUL-1995,2,1,INE102A01024,2
NSE,2289,1,HLEGLAS,HLEGLAS-EQ,EQ,0.05,,HLE Glascoat Limited,EQ,09-FEB-2023,2,1,INE461D01028,2
NSE,8568,1,HITECHGEAR,HITECHGEAR-BE,BE,0.05,,The Hi-Tech Gears Limited,BE,21-JAN-2002,10,1,INE127B01011,10
NSE,15161,1,HITECHCORP,HITECHCORP-EQ,EQ,0.01,,Hitech Corporation Limited,EQ,20-DEC-2007,10,1,INE120D01012,10
NSE,2868,1,HITECH,HITECH-EQ,EQ,0.01,,Hi-Tech Pipes Limited,EQ,07-MAY-2018,1,1,INE106T01025,1
NSE,19322,1,HISARMETAL,HISARMETAL-EQ,EQ,0.01,,Hisar Metal Industries Limited,EQ,05-JAN-2017,10,1,INE598C01011,10
NSE,13890,1,HIRECT,HIRECT-EQ,EQ,0.05,,Hind Rectifiers Limited,EQ,26-DEC-2006,2,1,INE835D01023,2
NSE,1424,1,HINDZINC,HINDZINC-EQ,EQ,0.05,,Hindustan Zinc Limited,EQ,21-NOV-2006,2,1,INE267A01025,2
NSE,15883,1,HINDWAREAP,HINDWAREAP-EQ,EQ,0.05,,Hindware Home Innovation Limited,EQ,26-DEC-2019,2,1,INE05AN01011,2
NSE,1394,1,HINDUNILVR,HINDUNILVR-EQ,EQ,0.05,,Hindustan Unilever Limited,EQ,06-JUL-1995,1,1,INE030A01027,1
NSE,1406,1,HINDPETRO,HINDPETRO-EQ,EQ,0.05,,Hindustan Petroleum Corporation Limited,EQ,17-JUN-1998,10,1,INE094A01015,10
NSE,1403,1,HINDOILEXP,HINDOILEXP-EQ,EQ,0.05,,Hindustan Oil Exploration Company Limited,EQ,23-SEP-2003,10,1,INE345A01011,10
NSE,17050,1,HINDNATGLS,HINDNATGLS-BE,BE,0.01,,Hindusthan National Glass & Industries Limited,BE,15-APR-2009,2,1,INE952A01022,2
NSE,21679,1,HINDMOTORS,HINDMOTORS-BE,BE,0.01,,Hindustan Motors Limited,BE,21-FEB-2011,5,1,INE253A01025,5
NSE,17939,1,HINDCOPPER,HINDCOPPER-EQ,EQ,0.05,,Hindustan Copper Limited,EQ,15-SEP-2010,5,1,INE531E01026,5
NSE,4920,1,HINDCON,HINDCON-EQ,EQ,0.01,,Hindcon Chemicals Limited,EQ,05-JUL-2021,2,1,INE642Y01029,2
NSE,1372,1,HINDCOMPOS,HINDCOMPOS-EQ,EQ,0.05,,Hindustan Composites Limited,EQ,08-MAY-1996,5,1,INE310C01029,5
NSE,1363,1,HINDALCO,HINDALCO-EQ,EQ,0.05,,Hindalco Industries Limited,EQ,08-JAN-1997,1,1,INE038A01020,1
NSE,1360,1,HIMATSEIDE,HIMATSEIDE-EQ,EQ,0.01,,Himatsingka Seide Limited,EQ,08-FEB-1995,5,1,INE049A01027,5
NSE,14627,1,HILTON,HILTON-EQ,EQ,0.01,,Hilton Metal Forging Limited,EQ,24-MAY-2007,10,1,INE788H01017,10
NSE,1455,1,HIL,HIL-EQ,EQ,0.05,,HIL Limited,EQ,26-APR-1995,10,1,INE557A01011,10
NSE,9668,1,HIKAL,HIKAL-EQ,EQ,0.05,,Hikal Limited,EQ,14-FEB-2001,2,1,INE475B01022,2
NSE,14712,1,HGS,HGS-EQ,EQ,0.05,,Hinduja Global Solutions Limited,EQ,19-JUN-2007,10,1,INE170I01016,10
NSE,1672,1,HGINFRA,HGINFRA-EQ,EQ,0.05,,H.G. Infra Engineering Limited,EQ,09-MAR-2018,10,1,INE926X01010,10
NSE,21951,1,HFCL,HFCL-EQ,EQ,0.01,,HFCL Limited,EQ,09-MAR-2011,1,1,INE548A01028,1
NSE,27012,1,HEXATRADEX,HEXATRADEX-BE,BE,0.05,,Hexa Tradex Limited,BE,20-APR-2012,2,1,INE750M01017,2
NSE,715,1,HEUBACHIND,HEUBACHIND-EQ,EQ,0.05,,Heubach Colorants India Limited,EQ,14-JUN-1995,10,1,INE492A01029,10
NSE,7048,1,HESTERBIO,HESTERBIO-EQ,EQ,0.05,,Hester Biosciences Limited,EQ,13-MAR-2015,10,1,INE782E01017,10
NSE,1348,1,HEROMOTOCO,HEROMOTOCO-EQ,EQ,0.05,,Hero MotoCorp Limited,EQ,11-APR-2003,2,1,INE158A01026,2
NSE,4598,1,HERITGFOOD,HERITGFOOD-EQ,EQ,0.05,,Heritage Foods Limited,EQ,27-NOV-1996,5,1,INE978A01027,5
NSE,15288,1,HERCULES,HERCULES-EQ,EQ,0.05,,Hercules Hoists Limited,EQ,19-FEB-2008,1,1,INE688E01024,1
NSE,2614,1,HERANBA,HERANBA-EQ,EQ,0.05,,Heranba Industries Limited,EQ,05-MAR-2021,10,1,INE694N01015,10
NSE,701,1,HEMIPROP,HEMIPROP-EQ,EQ,0.01,,Hemisphere Properties India Limited,EQ,22-OCT-2020,10,1,INE0AJG01018,10
NSE,2316,1,HEIDELBERG,HEIDELBERG-EQ,EQ,0.01,,HeidelbergCement India Limited,EQ,15-MAR-1995,10,1,INE578A01017,10
NSE,1336,1,HEG,HEG-EQ,EQ,0.05,,HEG Limited,EQ,10-MAY-1995,10,1,INE545A01016,10
NSE,7429,1,HECPROJECT,HECPROJECT-BE,BE,0.01,,HEC Infra Projects Limited,BE,30-DEC-2021,10,1,INE558R01013,10
NSE,19205,1,HEADSUP,HEADSUP-EQ,EQ,0.01,,Heads UP Ventures Limited,EQ,14-DEC-2016,10,1,INE759V01019,10
NSE,467,1,HDFCLIFE,HDFCLIFE-EQ,EQ,0.05,,HDFC Life Insurance Company Limited,EQ,17-NOV-2017,10,1,INE795G01014,10
NSE,1333,1,HDFCBANK,HDFCBANK-EQ,EQ,0.05,,HDFC Bank Limited,EQ,08-NOV-1995,1,1,INE040A01034,1
NSE,4244,1,HDFCAMC,HDFCAMC-EQ,EQ,0.05,,HDFC Asset Management Company Limited,EQ,06-AUG-2018,5,1,INE127D01025,5
NSE,7229,1,HCLTECH,HCLTECH-EQ,EQ,0.05,,HCL Technologies Limited,EQ,06-JAN-2000,2,1,INE860A01027,2
NSE,1327,1,HCL-INSYS,HCL-INSYS-EQ,EQ,0.01,,HCL Infosystems Limited,EQ,01-JAN-1997,2,1,INE236A01020,2
NSE,15555,1,HCG,HCG-EQ,EQ,0.05,,Healthcare Global Enterprises Limited,EQ,30-MAR-2016,10,1,INE075I01017,10
NSE,1375,1,HCC,HCC-EQ,EQ,0.01,,Hindustan Construction Company Limited,EQ,01-APR-2003,1,1,INE549A01026,1
NSE,4118,1,HBSL,HBSL-BE,BE,0.01,,HB Stockholdings Limited,BE,23-JUL-2018,10,1,INE550B01022,10
NSE,13966,1,HBLPOWER,HBLPOWER-EQ,EQ,0.05,,HBL Power Systems Limited,EQ,04-JAN-2007,1,1,INE292B01021,1
NSE,7457,1,HAVISHA,HAVISHA-EQ,EQ,0.01,,Sri Havisha Hospitality and Infrastructure Limited,EQ,16-FEB-2000,2,1,INE293B01029,2
NSE,9819,1,HAVELLS,HAVELLS-EQ,EQ,0.05,,Havells India Limited,EQ,21-MAR-2001,1,1,INE176B01034,1
NSE,3892,1,HATSUN,HATSUN-EQ,EQ,0.05,,Hatsun Agro Product Limited,EQ,20-JUN-2014,1,1,INE473B01035,1
NSE,18154,1,HATHWAY,HATHWAY-EQ,EQ,0.01,,Hathway Cable & Datacom Limited,EQ,25-FEB-2010,2,1,INE982F01036,2
NSE,11162,1,HARSHA,HARSHA-EQ,EQ,0.05,,Harsha Engineers International Limited,EQ,26-SEP-2022,10,1,INE0JUS01029,10
NSE,1313,1,HARRMALAYA,HARRMALAYA-EQ,EQ,0.01,,Harrisons  Malayalam Limited,EQ,08-FEB-1995,10,1,INE544A01019,10
NSE,8968,1,HARIOMPIPE,HARIOMPIPE-EQ,EQ,0.05,,Hariom Pipe Industries Limited,EQ,13-APR-2022,10,1,INE00EV01017,10
NSE,8962,1,HARDWYN,HARDWYN-EQ,EQ,0.01,,Hardwyn India Limited,EQ,12-APR-2022,1,1,INE626Z01029,1
NSE,20854,1,HAPPYFORGE,HAPPYFORGE-EQ,EQ,0.05,,Happy Forgings Limited,EQ,27-DEC-2023,2,1,INE330T01021,2
NSE,48,1,HAPPSTMNDS,HAPPSTMNDS-EQ,EQ,0.05,,Happiest Minds Technologies Limited,EQ,17-SEP-2020,2,1,INE419U01012,2
NSE,2303,1,HAL,HAL-EQ,EQ,0.05,,Hindustan Aeronautics Limited,EQ,28-MAR-2018,5,1,INE066F01020,5
NSE,10865,1,GVPTECH,GVPTECH-EQ,EQ,0.01,,GVP Infotech Limited,EQ,06-SEP-2022,2,1,INE382T01030,2
NSE,13229,1,GVKPIL,GVKPIL-BE,BE,0.01,,GVK Power & Infrastructure Limited,BE,27-FEB-2006,1,1,INE251H01024,1
NSE,6286,1,GULPOLY,GULPOLY-EQ,EQ,0.01,,Gulshan Polyols Limited,EQ,28-JAN-2015,1,1,INE255D01024,1
NSE,11581,1,GULFPETRO,GULFPETRO-EQ,EQ,0.01,,GP Petroleums Limited,EQ,24-SEP-2004,5,1,INE586G01017,5
NSE,4391,1,GULFOILLUB,GULFOILLUB-EQ,EQ,0.05,,Gulf Oil Lubricants India Limited,EQ,31-JUL-2014,2,1,INE635Q01029,2
NSE,4548,1,GUJRAFFIA,GUJRAFFIA-EQ,EQ,0.01,,Gujarat Raffia Industries Limited,EQ,09-OCT-1996,10,100,INE610B01024,10
NSE,10599,1,GUJGASLTD,GUJGASLTD-EQ,EQ,0.05,,Gujarat Gas Limited,EQ,15-SEP-2015,2,1,INE844O01030,2
NSE,14681,1,GUJAPOLLO,GUJAPOLLO-BE,BE,0.05,,Gujarat Apollo Industries Limited,BE,04-JUN-2007,10,1,INE826C01016,10
NSE,1267,1,GUJALKALI,GUJALKALI-EQ,EQ,0.05,,Gujarat Alkalies and Chemicals Limited,EQ,07-AUG-1997,10,1,INE186A01019,10
NSE,11606,1,GUFICBIO,GUFICBIO-EQ,EQ,0.05,,Gufic Biosciences Limited,EQ,19-OCT-2004,1,1,INE742B01025,1
NSE,21195,1,GTPL,GTPL-EQ,EQ,0.01,,GTPL Hathway Limited,EQ,04-JUL-2017,10,1,INE869I01013,10
NSE,13745,1,GTLINFRA,GTLINFRA-EQ,EQ,0.01,,GTL Infrastructure Limited,EQ,09-NOV-2006,10,1,INE221H01019,10
NSE,1162,1,GTL,GTL-EQ,EQ,0.01,,GTL Limited,EQ,29-MAR-1995,10,1,INE043A01012,10
NSE,1135,1,GTECJAINX,GTECJAINX-BE,BE,0.01,,G-TEC JAINX EDUCATION LIMITED,BE,13-NOV-2020,10,1,INE586X01012,10
NSE,15347,1,GSS,GSS-EQ,EQ,0.01,,GSS Infotech Limited,BE,07-MAR-2008,10,1,INE871H01011,10
NSE,13197,1,GSPL,GSPL-EQ,EQ,0.05,,Gujarat State Petronet Limited,EQ,16-FEB-2006,10,1,INE246F01010,10
NSE,14599,1,GSLSU,GSLSU-EQ,EQ,0.01,,Global Surfaces Limited,EQ,23-MAR-2023,10,1,INE0JSX01015,10
NSE,1247,1,GSFC,GSFC-EQ,EQ,0.01,,Gujarat State Fertilizers & Chemicals Limited,EQ,06-SEP-1995,2,1,INE026A01025,2
NSE,7982,1,GRWRHITECH,GRWRHITECH-EQ,EQ,0.05,,Garware Hi-Tech Films Limited,EQ,03-FEB-2022,10,1,INE291A01017,10
NSE,5475,1,GRSE,GRSE-EQ,EQ,0.05,,Garden Reach Shipbuilders & Engineers Limited,EQ,10-OCT-2018,10,1,INE382Z01011,10
NSE,6549,1,GRPLTD,GRPLTD-BE,BE,0.05,,GRP Limited,BE,12-FEB-2015,10,1,INE137I01015,10
NSE,17770,1,GROBTEA,GROBTEA-EQ,EQ,0.05,,The Grob Tea Company Limited,EQ,14-JUL-2016,10,1,INE646C01018,10
NSE,10871,1,GRMOVER,GRMOVER-EQ,EQ,0.05,,GRM Overseas Limited,EQ,07-SEP-2022,2,1,INE192H01020,2
NSE,5054,1,GRINFRA,GRINFRA-EQ,EQ,0.05,,G R Infraprojects Limited,EQ,19-JUL-2021,5,1,INE201P01022,5
NSE,13560,1,GRINDWELL,GRINDWELL-EQ,EQ,0.05,,Grindwell Norton Limited,EQ,11-SEP-2006,5,1,INE536A01023,5
NSE,20110,1,GREENPOWER,GREENPOWER-EQ,EQ,0.01,,Orient Green Power Company Limited,EQ,08-OCT-2010,10,1,INE999K01014,10
NSE,3987,1,GREENPLY,GREENPLY-EQ,EQ,0.05,,Greenply Industries Limited,EQ,06-MAR-1996,1,1,INE461C01038,1
NSE,13810,1,GREENPANEL,GREENPANEL-EQ,EQ,0.05,,Greenpanel Industries Limited,EQ,23-OCT-2019,1,1,INE08ZM01014,1
NSE,6848,1,GREENLAM,GREENLAM-EQ,EQ,0.05,,Greenlam Industries Limited,EQ,02-MAR-2015,1,1,INE544R01021,1
NSE,24918,1,GREEN-RE1,GREEN-RE1-BE,BE,0.01,,Orient Green Power Co Ltd-RE,BE,27-AUG-2024,10,1,INE999K20022,10
NSE,1235,1,GREAVESCOT,GREAVESCOT-EQ,EQ,0.01,,Greaves Cotton Limited,EQ,09-SEP-2004,2,1,INE224A01026,2
NSE,20534,1,GRAVITA,GRAVITA-EQ,EQ,0.05,,Gravita India Limited,EQ,16-NOV-2010,2,1,INE024L01027,2
NSE,1232,1,GRASIM,GRASIM-EQ,EQ,0.05,,Grasim Industries Limited,EQ,10-MAY-1995,2,1,INE047A01021,2
NSE,592,1,GRAPHITE,GRAPHITE-EQ,EQ,0.05,,Graphite India Limited,EQ,07-FEB-2003,2,1,INE371A01025,2
NSE,11872,1,GRANULES,GRANULES-EQ,EQ,0.05,,Granules India Limited,EQ,20-JUN-2005,1,1,INE101D01020,1
NSE,17689,1,GPTINFRA,GPTINFRA-BE,BE,0.01,,GPT Infraprojects Limited,BE,11-JUL-2016,10,1,INE390G01014,10
NSE,22846,1,GPTHEALTH,GPTHEALTH-EQ,EQ,0.01,,GPT Healthcare Limited,EQ,29-FEB-2024,10,1,INE486R01017,10
